Season,DayNum,Team1ID,Team2ID,Team1_TeamName,Team2_TeamName,Team1_Seed,Team2_Seed,Diff_SeedNum,Target_Team1Win,Diff_Adj_Massey,Diff_Adj_Seed,Diff_Colley_Momentum,Diff_Final_Colley,Diff_Final_Massey,Diff_Massey_Momentum,Diff_Relative_Colley_Momentum,Diff_Relative_Massey_Momentum,Diff_SeedNumBase,Diff_SeedPlayInFlag,Diff_TournamentPrestige_5Y_Decay,Diff_adj_net_rating,Diff_avg_ast_rate,Diff_avg_ast_tov_ratio,Diff_avg_blk_pct,Diff_avg_def_rating,Diff_avg_drb_pct,Diff_avg_efg_pct,Diff_avg_ft_par,Diff_avg_ft_pct,Diff_avg_ft_score,Diff_avg_net_rating_game,Diff_avg_off_rating,Diff_avg_opp_ast_rate,Diff_avg_opp_blk_pct,Diff_avg_opp_efg_pct,Diff_avg_opp_massey,Diff_avg_opp_stl_pct,Diff_avg_opp_tov_pct,Diff_avg_orb_pct,Diff_avg_pf_per_poss,Diff_avg_possessions,Diff_avg_stl_pct,Diff_avg_three_par,Diff_avg_three_pct,Diff_avg_three_score,Diff_avg_tov_pct,Diff_avg_trb_pct,Diff_avg_ts_pct,Diff_away_net_rating,Diff_ceiling_score,Diff_games_played,Diff_home_away_net_bias,Diff_home_net_rating,Diff_net_ast_rate,Diff_net_blk_pct,Diff_net_efg,Diff_net_reb,Diff_net_stl_pct,Diff_net_tov,Diff_playmaking_defense_composite,Diff_pyth_win_pct,Diff_sos_adj_net_rating,Diff_three_factors_composite,Diff_weighted_massey_momentum,Team1_Color,Team1_AlternateColor,Team1_Logo,Team2_Color,Team2_AlternateColor,Team2_Logo
2005,136,1403,1417,Texas Tech,UCLA,W06,W11,5.0,1,2.3863359964328055,-3.0,-0.031246370992985897,0.03961598649112397,5.60807360224819,-4.400500024059706,-0.039807568788359504,-0.31225190314030127,-5.0,0.0,1.0,-8.749090755759127,0.02577128442429788,0.4461928612603846,0.039082351585627735,0.6788476720403906,-0.06819674291620026,-0.014253711241918432,-0.03946873757651359,0.020418102719576003,-0.015468784021178072,2.652283588977654,3.3311312610180437,0.05062984826287442,0.009280086084996947,0.017735680075971316,2.926625973189771,0.0030535097863502864,0.05139407800294421,-0.024950632869587652,-0.01973300578374304,-0.9737268518518647,0.031117603107475328,-0.12107026307213223,0.006810732241102679,-0.11073008289307618,-0.04433990980538788,-0.04463239825531584,-0.00870105358666795,-8.850151013973766,7.332953720578278,3,22.802748689473564,13.952597675499796,-0.02485856383857654,0.029802265500630788,-0.03198939131788975,-0.0931473757857878,0.02806409332112504,0.09573398780833209,0.7131781495119681,0.06378931370321927,-5.822464782569357,0.23004942026008915,-1.0266399152978263,da291c,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2774ae,f2a900,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png
2005,136,1261,1412,LSU,UAB,X06,X11,5.0,0,0.2725278376249811,-2.0,0.0316766246790763,0.15786325911607124,3.4942654434403657,2.8083289512039755,0.034318750953789896,0.27499986304927204,-5.0,0.0,-2.0,-8.524418929819655,0.01368719252710937,-0.10404652416671634,0.020340258640692596,3.6535940733222816,0.08881149978496805,0.0208678899366751,0.029110367658508773,0.04018091584503225,0.035549652699513434,0.24820093192455417,3.9017950052468393,-0.1330611878962873,-0.009869686565310176,-0.015981249195125113,3.6801628793377965,0.0066355428785973974,-0.10206891399662785,0.026682300718856966,-0.03208269992058055,-4.57760416666666,-0.057421785449959864,0.02858430537131179,0.01324865193798741,0.04194122511947129,0.01834006196150037,0.06982078833893218,0.025481397713515763,-11.143886632907009,7.582323668878051,2,17.545239723488418,6.401353090581411,0.14674838042339666,0.030209945206002772,0.03684913913180021,0.11549380050382507,-0.06405732832855726,-0.12040897595812822,-0.39692902011330067,-0.0009947449974452294,-4.844256050481858,-0.3236272359462124,0.9092367654413769,461d76,fdd023,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,1a5632,fdb913,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png
2005,136,1428,1431,Utah,UTEP,Y06,Y11,5.0,1,1.6130046798539794,-3.0,-0.059191778531840405,0.07411972371163567,4.834742285669364,-1.9468894547874562,-0.0719565015921215,-0.113166932579917,-5.0,0.0,0.5,8.924551704932083,-0.0630226177835248,-0.435530310566163,-0.003167349462565222,-3.5560535649738227,0.05665975495388098,0.055901948551940306,0.03467233600510877,-0.06722211432699499,-0.003799012841946725,3.579497718920779,0.023444153946954316,-0.0882900455402067,-0.015140909760209834,-0.018642668111342242,3.7014089523360356,0.05966988181827364,-0.02949832284777429,0.06489006613585968,-0.007373008612660825,-8.236690476190482,-0.016889775341698304,-0.05590805763177026,0.016263363514520512,-0.05306038155936099,0.049152418084955046,0.06501358434698679,0.03452550052259129,10.446510449698128,2.610005667340028,-3,-10.690107972022613,-0.24359752232448528,0.025267427756681893,0.011973560297644611,0.07454461666328255,0.12154982108974055,-0.07655965715997194,-0.07865074093272933,-1.228527400895926,0.054069816915509605,12.625960657268118,0.4337859660215686,-0.3570709386848831,be0000,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,ff8200,041e42,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png
2005,136,1448,1151,Wake Forest,Chattanooga,W02,W15,13.0,1,3.1108622721713974,-12.0,-0.0134605061808031,0.4304428631625429,21.280642681896335,2.2125632877240164,-0.0334866700921017,0.8791569124677953,-13.0,0.0,2.5,12.617624772756393,-0.012602307643506339,0.294975968139509,0.022018700065732172,7.7019481278824315,-0.04369995389547099,0.05811569848986664,0.020750891248988046,0.01940340344594438,0.028481158298719,9.496585693099075,17.198533820981496,-0.06594071369770382,-0.007488955388642082,0.012490893936008884,14.11767971893337,-0.019392358948445113,-0.024493726575181424,0.0063863820490320244,0.03246691736961993,1.8800000000000097,0.01210634025030849,0.003682456660752398,0.11113434560615021,0.10073572826845195,-0.04956017554228176,-0.012360357096851793,0.054540899295813516,13.178169350080035,19.99594512267101,0,-6.2420781593146355,6.936091190765401,0.053338406054197485,0.029507655454374254,0.045624804553857756,-0.03731357184643902,0.0314986991987536,0.025066448967100335,1.050495355021283,0.18430003926233895,26.735304491689764,0.35935487155475915,2.9295306288768943,ceb888,2c2a29,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,00386b,dca71d,https://a.espncdn.com/i/teamlogos/ncaa/500/236.png
2005,136,1449,1285,Washington,Montana,W01,W16,15.0,1,-3.309019646501473,-12.0,0.0035414654796627025,0.4262007557732955,21.964416830309794,-1.957666645097464,-0.018599391948797898,0.012056060417851094,-15.0,0.0,0.0,13.577470011334697,0.019862005915837755,0.47646890671089803,-0.024954878494810873,-2.3449271805664154,-0.06025937875385268,0.012725182512824285,-0.14850950396731066,0.05164935160824402,-0.0859173742783989,15.691654473784704,13.346727293218308,0.0012790385149079597,-0.03558393229087359,0.00494315639223758,9.413305719198684,-0.020743046406014196,0.057905721865603416,0.08916343615057265,0.02640939387643837,5.426574074074082,0.03173455081683202,-0.025021029466846034,0.03655417307691283,-0.0018844258609641007,-0.040041513354298564,0.0010670686548717168,0.010580874920286698,12.69296087675454,13.462441169863391,2,4.228368924900014,16.921329801654558,0.018582967400929795,0.010629053796062715,0.007782026120586705,0.028904057396720084,0.052477597222846215,0.09794723521990198,1.1439093865932692,0.31384955816972426,22.99077573053338,1.3010165767102797,0.03239054343946296,33006f,e8d3a2,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,751D4A,666666,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png
2005,136,1452,1166,West Virginia,Creighton,W07,W10,3.0,1,-2.223503904384394,1.0,-0.035235109201406496,-0.026400507714481658,-1.25166744065778,0.3230599354518251,-0.050637761833291314,0.14234546237379508,-3.0,0.0,0.0,-10.99475461843687,0.09381728575193937,0.26073753018911416,0.016996860335348793,2.1109310165602153,0.015577910199694456,-0.01888617336117948,-0.059485198679194995,0.003541373309881135,-0.04271130216821459,-6.4038487616933075,-4.29291774513311,0.04369996947829913,0.005121978585873835,0.017641827205667482,2.7390733000829597,0.010329196065681556,0.0027531213025395185,-0.005518125161378118,-0.04687381611550909,0.3291666666666657,0.0192160528600636,0.06132835450051649,-0.06511868796901193,-0.014997864046118636,-0.0024842335486719713,-0.004081734534753023,-0.024025929976817628,-11.706959845609283,3.7634153706689055,-5,9.181811713487125,-2.5251481321221547,0.050117316273640244,0.011874881749474958,-0.03652800056684696,0.010059785038316282,0.008886856794382045,0.00523735485121149,0.45313665425425337,-0.15455996762873048,-8.255681318353911,-0.13713317774527747,0.41444228092138813,eaaa00,002855,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,005ca9,6cadde,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png
2005,136,1104,1454,Alabama,WI Milwaukee,X05,X12,7.0,0,0.5090044087023529,-4.0,-0.0581329423772231,0.1902954620919758,6.821837247384821,0.7731873303778851,-0.0850813067019983,0.0387926438220868,-7.0,0.0,3.0,-4.278809828574687,0.041280683243630434,0.26980075080614907,0.017316209396639942,5.985574832028107,0.04802796043963253,0.04392092797955449,0.0652160131825294,0.05477828607773472,0.06090447611760896,1.393336887611369,7.378911719639447,0.042531552641434545,-0.010885679120412467,0.007220611860816184,7.366837247384821,-0.00743651272815124,-0.07685464491889138,-0.025633946718336353,-0.06047964695040314,-2.979916666666668,-0.044643559321597276,-0.011879256360537938,0.05158496298851839,0.04641902484573984,-0.009414760440155101,0.016937328393541118,0.047901234052865505,-7.2828804661156745,7.670661089687765,-1,11.344293432372112,4.061412966256437,-0.0012508693978041108,0.02820188851705241,0.03670031611873831,0.022394013721296346,-0.037207046593446036,-0.06743988447873628,-0.43670056701037185,0.007758486603130055,3.0880274188101353,-0.3338534003977197,0.12692512981100196,9e1b32,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,000000,ffc20e,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png
2005,137,1242,1137,Kansas,Bucknell,Z03,Z14,11.0,0,3.227792717997838,-9.0,-0.1623478910657597,0.2799850851129717,15.888782663078729,-2.153128382813361,-0.1835810289328735,-0.12236054602665311,-11.0,0.0,5.5,5.703067110970647,0.037677403478578286,0.42240423436212915,-0.006946321711383888,6.796225238719401,-0.024286137071986236,0.019617422668824158,-0.04963373225519663,0.010867882442750831,-0.038722451676891256,3.5276975428872586,10.32392278160664,-0.0377744093415569,-0.01756567867684626,0.008316575533826254,13.208782663078722,-0.008833790030825295,-0.04187456393600225,0.03885713530761453,-0.009824639506831045,3.9055000000000035,-0.02445895354514152,-0.045211498045283294,-0.011050438264168239,-0.07431665436595375,-0.04095624891824229,0.0062304894063155425,0.01156155530108316,3.8768303946922966,8.044621470410938,0,-4.350739136166776,-0.4739087414744816,0.07545181282013519,0.010619356965462373,0.011300847134997904,0.014570998235628352,-0.015625163514316226,-0.000918315017759963,0.07334098420699309,0.04736106128735429,18.91184977404937,0.16115331396339372,-0.39866247139985667,0051ba,e8000d,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,000060,00316e,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png
2005,137,1163,1416,Connecticut,UCF,Z02,Z15,13.0,1,4.2868810465542495,-12.0,-0.0004506242605748015,0.3187154023099029,22.456661456279186,0.08464301857679324,-0.038292193343884603,-0.20132056739988027,-13.0,0.0,7.0,11.128077110677534,-0.029625956986987778,0.2502319959520525,0.07879278715330737,-10.438570983303322,0.02528718440342026,-0.038467640663480074,0.04645469021548576,-0.023079961093002144,0.035096754746597125,10.86812503877561,0.42955405547229475,0.07939312649171026,0.0008643032961635211,-0.05565596534264572,14.400467331119534,-0.012075235651208188,-0.014996185380759725,0.025841123344424344,-0.0802752661059028,9.022158365261816,-0.021193131940271184,-0.20781559842144184,-0.018800118092057394,-0.24196627119760572,-0.031875950737126874,0.030589779774800596,-0.030289358596980342,9.437060649757752,13.916835930690937,-4,-0.5199041438038492,8.917156505953903,-0.10901908347869804,0.07792848385714385,0.017188324679165645,0.051128307747844826,-0.009117896289062996,0.01687976535636715,0.16960541671002993,0.221592565699391,25.528544441797067,0.6257468532012439,-0.7054678013199316,0c2340,a2aaad,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,000000,b4a169,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png
2005,137,1181,1175,Duke,Delaware St,Y01,Y16,15.0,1,0.1241042254437894,-14.0,-0.0652624100055101,0.4242246731274678,25.397540702255057,-1.7783356889483808,-0.1141639411245602,-0.34585067743506526,-15.0,0.0,5.0,23.677423889802206,-0.032720765642113625,0.06982307085920014,0.04521450018270341,-3.544280783197749,0.030538339990719865,0.02062650902681451,-0.01916759661181333,-0.02405358313058059,-0.024715790036205332,12.545331990120017,9.00105120692227,-0.08285240397671662,0.007383153390851868,-0.09012011401029407,17.56488856807049,0.012183398453644106,-0.05993211941953383,0.050110109369491174,6.738832004471451e-06,9.46923076923077,-0.013405057228263517,0.0035745133422487307,0.026774752419613967,0.041661486661112246,-0.024994952841598278,0.035649859153443375,0.013148280850221905,23.393198652552343,23.624379928645613,0,-22.264183799364375,1.129014853187968,0.05013163833460299,0.037831346791851544,0.11074662303710858,0.0806484493602111,-0.025588455681907624,-0.03493716657793555,0.051013619155277246,0.23907698261855792,41.24231245787269,0.9069171423374272,-1.1398674128230597,00539b,ffffff,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,009cdb,d51c28,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png
