DataPrefix,Season,Region,FavoriteSeed,UnderdogSeed,Diff_SeedNum,FavoriteSeedCode,UnderdogSeedCode,FavoriteTeamID,UnderdogTeamID,FavoriteTeam,UnderdogTeam,Favorite_Final_Massey,Underdog_Final_Massey,Diff_Final_Massey,FavoriteIsAlternate,UnderdogIsAlternate,HasPlayInPath,InModelingFile,FavoriteMatchesModelTeam1,MatchupLabel,MatchupKey,Model_Diff_Adj_Massey,Model_Diff_Adj_Seed,Model_Diff_Colley_Momentum,Model_Diff_Final_Colley,Model_Diff_Final_Massey,Model_Diff_Massey_Momentum,Model_Diff_Relative_Colley_Momentum,Model_Diff_Relative_Massey_Momentum,Model_Diff_SeedNum,Model_Diff_SeedNumBase,Model_Diff_SeedPlayInFlag,Model_Diff_TournamentPrestige_5Y_Decay,Model_Diff_adj_net_rating,Model_Diff_avg_ast_rate,Model_Diff_avg_ast_tov_ratio,Model_Diff_avg_blk_pct,Model_Diff_avg_def_rating,Model_Diff_avg_drb_pct,Model_Diff_avg_efg_pct,Model_Diff_avg_ft_par,Model_Diff_avg_ft_pct,Model_Diff_avg_ft_score,Model_Diff_avg_net_rating_game,Model_Diff_avg_off_rating,Model_Diff_avg_opp_ast_rate,Model_Diff_avg_opp_blk_pct,Model_Diff_avg_opp_efg_pct,Model_Diff_avg_opp_massey,Model_Diff_avg_opp_stl_pct,Model_Diff_avg_opp_tov_pct,Model_Diff_avg_orb_pct,Model_Diff_avg_pf_per_poss,Model_Diff_avg_possessions,Model_Diff_avg_stl_pct,Model_Diff_avg_three_par,Model_Diff_avg_three_pct,Model_Diff_avg_three_score,Model_Diff_avg_tov_pct,Model_Diff_avg_trb_pct,Model_Diff_avg_ts_pct,Model_Diff_away_net_rating,Model_Diff_ceiling_score,Model_Diff_games_played,Model_Diff_home_away_net_bias,Model_Diff_home_net_rating,Model_Diff_net_ast_rate,Model_Diff_net_blk_pct,Model_Diff_net_efg,Model_Diff_net_reb,Model_Diff_net_stl_pct,Model_Diff_net_tov,Model_Diff_playmaking_defense_composite,Model_Diff_pyth_win_pct,Model_Diff_sos_adj_net_rating,Model_Diff_three_factors_composite,Model_Diff_weighted_massey_momentum,Model_Season,Model_Team1ID,Model_Team1_AlternateColor,Model_Team1_Color,Model_Team1_Field68Role,Model_Team1_Logo,Model_Team1_Seed,Model_Team1_SeedRegion,Model_Team1_TeamName,Model_Team2ID,Model_Team2_AlternateColor,Model_Team2_Color,Model_Team2_Field68Role,Model_Team2_Logo,Model_Team2_Seed,Model_Team2_SeedRegion,Model_Team2_TeamName
m,2026,X,2,15,13,X02,X15,1222,1225,Houston,Idaho,23.514262917625423,2.1139227218165795,21.400340195808845,False,False,False,True,True,(X02) Houston vs (X15) Idaho,"(1222, 1225)",3.558562288775045,-12.0,0.033521053336992,0.5339637661374604,21.400340195808845,0.9588222283428904,0.078035790018073,0.157696427998879,13.0,-13.0,0,7.125,10.395361707845344,0.0619460201980386,0.6954675518225939,0.0656793071293047,-9.927842654865188,-0.0659564998281376,-0.01191479481483,-0.0705712075498468,0.0282071012662965,-0.0408619128560294,17.265997629486936,7.338154974621759,0.0848493202292569,-0.0238962283844575,-0.0385359707084428,11.13878544436976,-0.0197385948697829,0.0585130624079999,0.0689753963540142,0.0129801298541397,-4.46258912655972,0.0368932307688361,-0.060842563561866,-5.813505144119935e-05,-0.0702019918248341,-0.0194997502632426,0.0032663558291927,-0.0127903698818253,6.098561627072488,16.261570402424788,-1,13.74127184328318,19.83983347035567,-0.0229033000312182,0.0895755355137622,0.0266211758936128,0.0030188965258766,0.0566318256386191,0.0780128126712425,1.651973578183458,0.2916865859661838,21.534147152215105,1.062027971059991,0.5643145303467394,2026,1222,ffffff,c8102e,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,X02,X,Houston,1225,8c6e4a,000000,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,X15,X,Idaho
m,2026,X,3,14,11,X03,X14,1228,1335,Illinois,Penn,24.84801828422876,-0.5367818650116942,25.384800149240455,False,False,False,True,True,(X03) Illinois vs (X14) Penn,"(1228, 1335)",13.166473154587344,-15.0,-0.1322821823557439,0.3910998237558423,25.38480014924045,-1.2377707791938288,-0.2293278054895484,-0.7009053777511907,11.0,-11.0,0,2.6875,14.766009167779826,-0.0115341141721083,0.5061021319949892,0.0420857908272107,-1.620229845616251,0.0309369190325663,0.0452952784982662,-0.0396995588233009,0.111265691320762,0.0071021026380736,20.240053184435013,18.61982333881876,-0.0209866713922219,-0.0098903288605163,-0.0424883835643072,11.843985621444226,-0.0043817771438001,-0.0612110523651113,0.0843239478371848,-0.0424794841995838,-2.040885416666669,-0.0390838218989883,0.1626956656468671,-0.0358260868492804,0.1364445213350748,-0.0217325011121389,0.0711387545435056,0.052172679563982,12.473624317237364,20.652851247251817,4,10.948088033310372,23.421712350547736,0.0094525572201136,0.0519761196877271,0.0877836620625734,0.1152608668697512,-0.0347020447551881,-0.0394785512529723,0.115477497695313,0.3582363460231841,26.609994789224054,0.875118985676618,-2.3600173544434595,2026,1228,13294b,ff5f05,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,X03,X,Illinois,1335,a6163d,082A74,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,X14,X,Penn
m,2026,X,4,13,9,X04,X13,1304,1407,Nebraska,Troy,19.394184949448046,0.6499469295624838,18.744238019885564,False,False,False,True,True,(X04) Nebraska vs (X13) Troy,"(1304, 1407)",8.588132094043122,-11.0,-0.0085098503615609,0.3582063159560523,18.744238019885564,-0.1142855776681002,0.0150223573012208,0.5560987519639603,9.0,-9.0,0,0.0,10.712700018185156,0.0783929806584774,0.5837644816617251,-0.0006273757319896,-8.640616139806426,0.0364650504620237,0.0291353997135952,-0.0862360907279398,0.0259906143958233,-0.0620929660522937,10.287307290662692,1.6466911508562705,0.1115211380271485,-0.0154957059080798,-0.0241299701443585,12.055958689389982,-0.0238429887840226,0.020979231856389,-0.0919835685022119,-0.0257481502281853,-2.080607358870964,0.0024253510117969,0.0515116494446789,0.0126308614563882,0.0805326962246145,-0.0266757030813151,-0.0183541903825905,0.0196886111974508,8.57830555991496,13.36000262380906,-1,-0.8507854550449228,7.727520104870036,-0.0331281573686711,0.0148683301760901,0.0532653698579538,-0.0555185180401882,0.0262683397958196,0.0476549349377042,0.3856354658324168,0.2045219987546941,22.76865870757514,0.6034050004145266,1.9626582764465248,2026,1304,f5f1e7,F20017,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,X04,X,Nebraska,1407,88898c,862633,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,X13,X,Troy
m,2026,X,5,12,7,X05,X12,1435,1270,Vanderbilt,McNeese St,19.938158512950768,9.477737700172616,10.460420812778152,False,False,False,True,True,(X05) Vanderbilt vs (X12) McNeese St,"(1270, 1435)",4.774416433863882,-6.0,-0.0746560752386535,0.1410862159868207,10.460420812778152,-1.2592284960418212,-0.0876504530566578,-0.0439985484500558,7.0,-7.0,0,-1.0,1.7007169404088582,0.0704973240915015,0.3617526660307408,-0.0305664280367337,5.549612910578887,0.0226786772345946,0.0302812728596453,0.0019560548365875,0.0486165608084618,0.0170287220864473,1.3203346255396102,6.869947536118502,-0.1132284289245147,0.0045922486692449,-0.0052584021910891,9.860509515571234,0.0065013765944371,-0.0655255358298788,-0.0404067387921855,-0.0133196110218766,4.122238514174001,-0.0387077990124757,0.090572655049325,0.0409140164891532,0.1320460245650914,-0.009615185570894,0.0004082011301751,0.0340436858166383,0.2275056975736014,14.373402542558276,0,-0.760764629738496,-0.5332589321648946,0.1837257530160162,-0.0351586767059786,0.0355396750507345,-0.0177280615575909,-0.0452091756069128,-0.0559103502589848,-0.2356363446392415,0.0063355252352873,11.56122645598009,-0.440166573288002,-0.1551547443946884,2026,1435,231f20,000000,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,X05,X,Vanderbilt,1270,ffd204,00529C,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,X12,X,McNeese St
m,2026,X,6,11,5,X06,X11,1314,1433,North Carolina,VCU,16.913178151645074,12.051246164923755,4.861931986721318,False,False,True,True,True,(X06) North Carolina vs (X11) VCU,"(1314, 1433)",1.5843535220596063,-2.0,-0.0250951854598293,0.1137564624006129,4.861931986721318,-1.4156120970523514,-0.0396662701115947,-0.1178063650856571,5.0,-5.0,0,2.625,-5.984148486828769,0.0474510110873149,0.5982471553914261,-0.0258804088096631,0.6034196504328122,0.0259076644899027,0.0046663755693355,-0.0664411838506029,-0.0404776992337426,-0.0703854332556808,-2.943139347989012,-2.3397196975562053,-0.0209526531699426,0.00094350215569,-0.0045462662623438,6.935073606764103,-0.0073493785891257,-0.0356154958640367,-0.0174410671335464,-0.0367200322676457,-0.7110558712121247,-0.0276743382097569,-0.0143865004049322,-0.0139118712937577,-0.038592781497187,-0.0132331147732265,0.0084130901952195,-0.0117561002483157,-7.317231354360018,11.390155352171192,-1,6.082018277679513,-1.2352130766805054,0.0684036642572576,-0.0268239109653531,0.0092126418316794,0.0084665973563562,-0.0203249596206311,-0.0223823810908102,-0.2836428659830862,-0.0478262961063736,0.9509251199353344,-0.1263396987350055,-0.4148433355474122,2026,1314,13294b,7bafd4,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,X06,X,North Carolina,1433,000000,929292,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,X11,X,VCU
m,2026,X,7,10,3,X07,X10,1388,1401,St Mary's CA,Texas A&M,11.457708690874288,15.662430214022883,-4.204721523148596,False,False,False,True,True,(X07) St Mary's CA vs (X10) Texas A&M,"(1388, 1401)",-5.110109947002954,3.0,0.1094792040506089,0.0997046727338168,-4.204721523148596,4.870480626194274,0.1389703605427794,0.4332110634685144,3.0,-3.0,0,-0.125,-3.3494835321259746,-0.0404172109624731,-0.3540781575628122,0.0075386645344818,-7.309642096019672,0.0726015044913175,-0.0222217975964148,-0.0107373618187486,0.0654245519710046,0.0154130969284548,3.1461110004706825,-4.163531095549004,-0.0254054733174846,-0.0212224784265711,-0.0331390189432909,-2.981380393646173,-0.0020960154013142,-0.0301313279544035,0.0428928240440401,-0.0272692919790467,-7.027426609848476,-0.0252455235111145,-0.1006694532165436,0.0136324144276954,-0.0935767550662243,0.0250223920224197,0.0656974101101931,-0.0095671073524766,-2.195365316381204,-2.6993291240374298,2,12.991189065193314,10.795823748812111,-0.0150117376449885,0.028761142961053,0.010917221346876,0.1154943285353575,-0.0231495081098003,-0.0551537199768232,-0.0757100376933677,0.0682330122423338,-6.330863925772148,0.1317658646259175,1.533146842831643,2026,1388,003057,d80024,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,X07,X,St Mary's CA,1401,ffffff,500000,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,X10,X,Texas A&M
m,2026,X,8,9,1,X08,X09,1155,1234,Clemson,Iowa,15.136065165938945,17.089805361429278,-1.953740195490333,False,False,False,True,True,(X08) Clemson vs (X09) Iowa,"(1155, 1234)",-2.6906528964695315,2.0,-0.020829804859921,0.0248099886065591,-1.953740195490333,1.4540074522209063,-0.0210913677453209,0.0700839024348587,1.0,-1.0,0,1.4375,0.4252045577949328,-0.0737150569661736,-0.2515259807688741,0.0242015677291767,-2.785044231101196,0.0224129575247146,-0.0377545033540347,0.0228516511720076,-0.0401770000182543,0.0005380953023165,-3.0934186120581693,-5.878462843159369,-0.0454076428300558,0.0204514734355273,-0.0378679149730828,-0.1362398098643282,0.0052901227975114,-0.0332339817181427,-0.0318989790303955,-0.0340618156464889,2.322337344028533,-0.0142936296073644,0.0127142027756139,-0.0137833510639259,-0.005230558774066,-0.0088838139005553,0.0038028696416296,-0.0364489288174282,2.0028326549197644,1.8900057516307864,1,-7.037246339706204,-5.03441368478644,-0.0283074141361178,0.0037500942936494,0.000113411619048,-0.0094860215056808,-0.0195837524048759,-0.0243501678175874,-0.350314959009923,-0.0450187669025478,0.2889647479306045,-0.3164798739185701,0.2461479738278496,2026,1155,522d80,F66733,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,X08,X,Clemson,1234,fcd116,000000,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,X09,X,Iowa
m,2026,Y,1,16,15,Y01,Y16,1276,1420,Michigan,UMBC,31.01887180459414,-1.7390427443564769,32.757914548950616,False,False,True,True,True,(Y01) Michigan vs (Y16) UMBC,"(1276, 1420)",7.773484584682757,-15.0,-0.0498769131206976,0.6215124299523755,32.757914548950616,-1.919722970735283,-0.1505588298477633,-0.5710830808036998,15.0,-15.0,0,2.4375,8.267127687762837,0.1528765329133657,0.1933758231893172,0.0969083103813787,-3.9719613313810394,-0.0240293367299974,0.0411123558192267,0.0578431375936331,0.0007628919973532,0.0373039701828422,11.992132308861608,8.02017097748056,0.0410141133622756,0.0247808050414414,-0.0391189648546975,22.576242223252045,0.0093575031184671,0.0071926103250639,0.1010264906749518,0.0197701808680213,4.535862658846526,0.0071375810808821,0.0242186470932003,0.0058661336244887,0.0292757107749387,0.0287065572277099,0.0481878643705639,0.0369965114405062,5.96336418593148,28.258713802202635,1,7.450009242197543,13.413373428129024,0.11186241955109,0.0721275053399373,0.0802313206739243,0.0769971539449543,-0.002219922037585,-0.0215139469026459,1.2118595020108942,0.1319427070952503,30.84336991101488,0.7987019907887125,-1.9962210057832053,2026,1276,ffcb05,00274c,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Y01,Y,Michigan,1420,ad860a,000000,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,Y16,Y,UMBC
m,2026,Y,1,16,15,Y01,Y16,1276,1224,Michigan,Howard,31.01887180459414,0.1136542525749733,30.905217552019167,False,True,True,True,True,(Y01) Michigan vs (Y16) Howard,"(1224, 1276)",,-14.0,-0.033058628601093,0.6348601211863701,30.905217552019167,-2.496477457682979,-0.1103392298421753,-1.0190052529205496,15.0,-15.0,0,2.4375,11.55640552230107,-0.0126512522670556,0.3426694690732126,0.0561132617798716,-0.6832408164269737,0.0389599169902753,0.0627442221196634,-0.0659721646300401,0.0340960434622531,-0.0429073389676307,12.594496296802276,11.911255480375305,-0.0051675448769297,-0.018448527118411,-0.0253160303861614,21.32557646941304,0.0056670826307724,-0.055743122102848,-0.0219676833122319,-0.0546087716857978,2.1095454545454544,-0.0443811964607459,0.0784303682810294,0.0164170198665468,0.1002391791971292,-0.026880376607458,0.0294810940703219,0.0510032812621832,10.152214337310271,22.152865551834253,0,2.0761815490024134,12.228395886312686,-0.0074837073901259,0.0745617888982827,0.0880602525058248,0.0169922336780432,-0.0500482790915183,-0.0288627454953899,0.073802404316162,0.1349060971719055,32.881981991714106,0.4407122755681396,-3.593379898275533,2026,1276,ffcb05,00274c,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Y01,Y,Michigan,1224,e51937,003a63,alternate,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,Y16,Y,Howard
m,2026,Y,2,15,13,Y02,Y15,1235,1467,Iowa St,Merrimack,23.17574620706735,-1.6110624376799003,24.78680864474725,False,False,False,True,True,(Y02) Iowa St vs (Y15) Merrimack,"(1235, 1467)",6.9450307377134495,-14.0,-0.0955361600986955,0.3189088339387749,24.78680864474725,-4.703707199131947,-0.1476385573280163,-0.6736503073634392,13.0,-13.0,0,2.25,13.000128323768209,0.0313102766829221,0.3749034414259329,-0.0544133977613506,-7.088213282221133,0.1161330594708694,0.0704956427462221,-0.0463087538989062,-0.1290774685893312,-0.0762319757272547,20.058036717703168,12.969823435482027,-0.0309830520749467,-0.0313012046668295,0.0268669502619892,13.87228185509992,0.0250017619017662,0.0184742118992535,0.1054624667509278,-0.019505801077447,3.776838235294107,0.0028386268177828,-0.0697980284095944,0.0564801418481332,-0.0022696632886287,0.0018372194849334,0.1047260760983053,0.0389552409337929,8.783815276996174,23.08636848209728,0,14.115816787869916,22.89963206486609,0.0622933287578689,-0.0231121930945211,0.0436286924842329,0.2215955262217974,-0.0221631350839834,0.0166369924143201,-0.2949309413232422,0.330707335326461,26.87241017886813,1.7504707813683815,-2.3950613144063517,2026,1235,fdca2f,822433,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,Y02,Y,Iowa St,1467,e8c535,2f4f93,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2771.png,Y15,Y,Merrimack
m,2026,Y,3,14,11,Y03,Y14,1438,1460,Virginia,Wright St,17.673986416380902,2.1997952360162683,15.474191180364635,False,False,False,True,True,(Y03) Virginia vs (Y14) Wright St,"(1438, 1460)",3.2558641857115247,-9.0,0.0411638675491344,0.3689133973353302,15.474191180364636,1.5885474280720424,0.0407443969559072,0.356714056877391,11.0,-11.0,0,-0.125,3.7820385996934416,0.1190589459689194,0.2870439920178453,0.0602584625010075,-8.413401728259373,0.0019376147804245,-0.0016367570863559,-0.052690271002453,0.0010520320050317,-0.0415264596671704,11.43323242153994,3.019830693280582,0.0605764534984913,0.0049017174168563,-0.0689233110894071,9.55428516439818,0.0002342113879944,-0.0096393194200825,0.0323015827518063,0.0046023743978906,-1.4967857142857213,-0.0069445862440552,0.1302772377107476,-0.0012039163582272,0.148633914499344,-0.0023880157282575,0.0257144277559344,-0.0064707964436112,1.2983589370042097,16.953700418168992,1,15.302387643693,16.60074658069721,0.0584824924704281,0.0553567450841511,0.0672865540030512,0.0342391975322309,-0.0071787976320496,-0.007251303691825,0.7393944479823379,0.2066539257326097,13.33632376409162,0.6165950197981465,1.2691028277413527,2026,1438,232d4b,232d48,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,Y03,Y,Virginia,1460,cba052,cba052,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,Y14,Y,Wright St
m,2026,Y,4,13,9,Y04,Y13,1104,1220,Alabama,Hofstra,20.167973597308457,6.24220309326692,13.925770504041537,False,False,False,True,True,(Y04) Alabama vs (Y13) Hofstra,"(1104, 1220)",3.769664578199096,-8.0,-0.0112591917320203,0.2935764357397669,13.925770504041536,-1.3188436086429938,-0.052178914373011,-0.4181161263423171,9.0,-9.0,0,5.625,1.463630754905135,0.0483213255645161,0.606823411796322,0.0069265313093474,8.21345510436062,-0.0211180925497831,0.0300436450745944,0.0505139880451517,0.0241335767171814,0.0442528883317872,0.1249375282531168,8.338392632613747,-0.0871658690413036,0.0167579826470706,0.031608432552045,13.133934609934956,0.0087304240306726,-0.0223116562305195,-0.0290088681078195,-0.0183759648173592,9.404687499999994,0.0132038955684928,0.0992360685669638,-0.0136630008524037,0.0924061358092623,-0.030933008374928,-0.0240594398988948,0.032530208714999,-1.4621651029843754,15.007084753855608,-2,-2.6773864533040364,-4.139551556288412,0.1354871946058198,-0.0098314513377232,-0.0015647874774505,-0.0501269606576026,0.0044734715378202,0.0086213521444085,0.5241448364320245,-0.0129173542685756,14.59756536484009,-0.1995730184871176,-1.4884068462404934,2026,1104,ffffff,9e1632,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,Y04,Y,Alabama,1220,f6c934,00337c,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,Y13,Y,Hofstra
m,2026,Y,5,12,7,Y05,Y12,1403,1103,Texas Tech,Akron,20.83239134837984,10.244135213036357,10.588256135343483,False,False,False,True,True,(Y05) Texas Tech vs (Y12) Akron,"(1103, 1403)",4.902251756429214,-6.0,0.0304578065774136,0.1713163725827456,10.588256135343483,1.4577368496154648,0.0346439429011606,0.0883451947865195,7.0,-7.0,0,3.3125,-16.26683533379652,-0.0184069205067398,-0.2248760609837257,0.0113405621208837,2.2710789614487936,-0.0076752820948982,-0.0235624132745342,-0.0092814389111666,-0.032732955342919,-0.0171517197767383,-6.363959877718468,-4.092880916269678,-0.0853564423888031,-0.0105633375163265,-0.0140540118641541,15.20678999960348,3.076982329790201e-05,-0.0365932533232379,-0.0109052877814918,0.0123595207385814,-3.034374999999997,-0.017504402925457,0.0270493391854105,0.011977327930588,0.0498320741541321,0.0042428556724722,-0.0150465958618446,-0.0266999644958914,-18.12362448181116,23.54208247192901,-2,19.805750912156107,1.682126430344951,0.0669495218820633,0.0219038996372103,-0.00950840141038,-0.0185805698763901,-0.0175351727487549,-0.0408361089957101,0.2719898258383678,-0.0987998788432753,-1.0600453341930418,-0.6182557459953328,0.3107224567620458,2026,1403,000000,000000,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Y05,Y,Texas Tech,1103,84754e,00285e,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,Y12,Y,Akron
m,2026,Y,6,11,5,Y06,Y11,1397,1275,Tennessee,Miami OH,19.92474480226182,5.138242492244556,14.786502310017264,False,False,True,True,True,(Y06) Tennessee vs (Y11) Miami OH,"(1275, 1397)",11.508923845355552,-8.0,-0.0268667476008463,-0.0081181340217076,14.786502310017264,0.1602221873604997,-0.0326816134297057,-0.0650759758030934,5.0,-5.0,0,5.125,-4.173029752414485,0.081756852613852,-0.0773171202878491,0.030168767416884,-3.968874522262624,0.0014785578843357,-0.0888701089471504,-0.0065279345273757,-0.0517326742989465,-0.0275259771648944,2.1586922411064773,-1.810182281156159,-0.0262114008633176,0.0128726454672072,-0.0340514331619413,14.78948018123323,0.0108169692299819,-0.0103044526090063,0.1957887430123575,0.0383873760042535,-4.970113636363621,0.0133014985322478,-0.12691698251848,-0.0582701501330133,-0.2002089540123374,0.0183165663437721,0.0867413494318569,-0.085354132672471,-7.79560237554915,17.18755082206431,0,12.663443987041925,4.867841611492775,0.1079682534771697,0.0172961219496767,-0.054818675785209,0.1972673008966932,0.0024845293022658,-0.0286210189527784,0.6723997770458898,0.0412306894902027,10.616450428818744,0.3870756651177199,-0.2294813521729054,2026,1397,58595b,ff8200,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Y06,Y,Tennessee,1275,f0f0f0,a4000c,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,Y11,Y,Miami OH
m,2026,Y,6,11,5,Y06,Y11,1397,1374,Tennessee,SMU,19.92474480226182,15.215780121466215,4.708964680795605,False,True,True,True,True,(Y06) Tennessee vs (Y11) SMU,"(1374, 1397)",,-3.0,0.0405111771855875,0.055735078530371,4.708964680795605,1.830385204499706,0.049080917569875,0.1058203650904371,5.0,-5.0,0,5.125,7.074243425534768,0.0523062633583354,-0.1182778430667537,4.473590822968998e-05,-7.2478677013374835,0.034985046449574,-0.0405024199183494,0.0844919783958025,-0.0444192958418041,0.0446042984108044,6.1544029689576405,-1.0934647323798572,-0.154067033730141,0.0172225342894087,-0.0396750912233756,1.244639204978368,0.0087629096724004,-0.0075223490538242,0.0983797777451272,0.0243066323043841,-3.19734848484849,0.0124040660442029,-0.0433432929642005,-0.0360040488942858,-0.0843141363234529,0.0111653285294934,0.0631292433981135,-0.0358478243262651,6.54709548694512,5.919123599420329,0,-1.839680913154254,4.707414573790867,0.2063732970884764,-0.017177798381179,-0.0008273286949738,0.1333648241947012,0.0036411563718025,-0.0186876775833177,0.7306692479710408,0.1209164074798393,8.318882630513135,0.5397517993527967,0.3731607581553875,2026,1397,58595b,ff8200,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Y06,Y,Tennessee,1374,0033a1,354ca1,alternate,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,Y11,Y,SMU
m,2026,Y,7,10,3,Y07,Y10,1246,1365,Kentucky,Santa Clara,15.504496359516292,13.620833898635748,1.8836624608805437,False,False,False,True,True,(Y07) Kentucky vs (Y10) Santa Clara,"(1246, 1365)",0.9782740370261856,-1.0,0.0002306353046141,-0.0731220676592188,1.883662460880544,1.1161980955333597,-0.0002041835784393,0.0766554900633742,3.0,-3.0,0,2.25,-14.166596749284018,0.0070106743352096,-0.1114695598519128,0.0163826096459206,1.339331911750122,0.0199856614796596,-0.0238098081799272,0.1217056250343053,-0.006814907734111,0.0871774612560034,-5.6267288079139615,-4.287396896163841,-0.0500661177454992,0.0031213932879045,-0.0259274937344011,6.54335907721366,0.0035191770072169,-0.0448731616832321,-0.0267669388208752,-0.0213187793892695,0.3487445887445801,-0.0238974968102101,-0.0610137555393865,-0.0164718113415797,-0.0759375280910528,-0.0063658616071253,0.0030055150842304,-0.0106193618140622,-16.915536797189638,9.619152194221048,1,17.079735882740113,0.1641990855504715,0.0570767920807089,0.013261216358016,0.0021176855544738,-0.0067812773412156,-0.0274166738174271,-0.0385073000761068,0.0006368765000389,-0.10379887662465,-7.623237672070358,-0.4398491238423845,0.27353501863047,2026,1246,ffffff,0033a0,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Y07,Y,Kentucky,1365,101010,690b0b,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,Y10,Y,Santa Clara
m,2026,Y,8,9,1,Y08,Y09,1208,1387,Georgia,St Louis,17.851676770186337,17.48486387113239,0.3668128990539472,False,False,False,True,True,(Y08) Georgia vs (Y09) St Louis,"(1208, 1387)",-0.3700998019252512,0.0,0.0808242121569796,-0.0934769299190259,0.3668128990539472,2.742664079870263,0.0935356760395691,0.1432436276321189,1.0,-1.0,0,0.0,-8.628343178249768,-0.1213575274671376,-0.182186591569947,0.0519876597192667,8.13310908197785,-0.0746802603876042,-0.0522303868506373,0.0273851781848008,0.0271860076851447,0.0234204760666825,-7.979692741144534,0.1534163408333171,-0.0423285848914769,-0.0128825570471759,0.0523755344919965,6.275293248161003,-0.0090941460338107,0.0233496227506326,0.0362242445509942,-0.0261599493821471,2.643749999999997,0.0142484887256501,-0.0154932056417125,-0.0593101457208492,-0.0993799185693157,-0.030118637737466,-0.0399732829906848,-0.0413286460744982,-8.247582295936624,4.888558654620349,-1,1.2973008742104677,-6.950281421726157,-0.0790289425756607,0.0648702167664427,-0.1046059213426338,-0.0384560158366098,0.0233426347594608,0.0534682604880986,0.6893835431049564,-0.1080857828354431,-2.353049930088764,-0.4180413356987629,0.5041766159135721,2026,1208,000000,CC0000,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,Y08,Y,Georgia,1387,ebebeb,00539C,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,Y09,Y,St Louis
m,2026,Z,1,16,15,Z01,Z16,1112,1254,Arizona,LIU Brooklyn,28.04363613752092,-2.734847568296435,30.778483705817354,False,False,True,True,True,(Z01) Arizona vs (Z16) LIU Brooklyn,"(1112, 1254)",5.79405374154949,-15.0,0.0270400194965613,0.580324727632784,30.77848370581735,1.9468244694052423,0.0346186382738458,1.1776329066565268,15.0,-15.0,0,3.25,17.5744408669647,0.051124403289508,0.5315577720667473,-0.0378906309055531,-7.483370845332615,0.0580870537182105,0.017643844261076,0.0857205281409236,0.0596815249250699,0.0868735568367619,19.18746806822663,11.70409722289402,0.0035092997163834,0.0008619128062658,-0.0477812849248761,17.40952116122104,-0.0215257527784374,-0.0224809081833008,0.0383075457545175,-0.0335379506187226,3.2084558823529505,-0.0051628524565574,-0.0227812721916147,-0.0052347518324947,-0.0267987570699245,-0.0380937507614365,0.0602912808976022,0.0311672336198222,13.929603384484468,27.257720271758757,0,3.226054402523861,17.15565778700833,0.0476151035731245,-0.038752543711819,0.0654251291859521,0.0963945994727282,0.01636290032188,0.0156128425781357,0.010790198747168,0.3009610618516984,34.983962028185736,1.1995356585829318,4.186894871827426,2026,1112,003366,0c234b,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,Z01,Z,Arizona,1254,ffbf00,50c9f7,primary,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,Z16,Z,LIU Brooklyn
